ID,final_result,d_male,d_female,does father have a professional degree,does mother have a professional degree,d_stratum1,d_stratum2,d_stratum3,d_stratum4,d_stratum5,d_stratum6,d_level1sisben,d_level2sisben,d_level3sisben,PEOPLE_HOUSE,INTERNET,TV,COMPUTER,WASHING_MCH,MIC_OVEN,CAR,DVD,FRESH,PHONE,MOBILE,JOB,Private school,public school,MAT_S11,CR_S11,CC_S11,BIO_S11,ENG_S11,QR_PRO,CR_PRO,CC_PRO,WC_PRO,FEP_PRO
1330,3,1,0,1,1,1,0,0,0,0,0,1,0,0,6,0,0,1,0,0,0,1,0,1,0,0,0,1,59,62,65,66,63,82,76,68,8,152
1331,4,1,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,69,62,60,74,65,72,86,71,57,155
1332,4,1,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,0,1,1,1,1,1,1,1,0,1,0,60,68,57,63,71,76,61,95,82,165
1333,3,1,0,0,0,1,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,1,1,1,0,0,0,1,68,67,61,75,53,78,33,47,21,140
1334,3,1,0,0,0,0,1,0,0,0,0,0,0,0,6,1,1,0,1,1,1,1,1,1,1,0,0,1,76,52,55,77,59,91,13,60,43,160
1335,4,0,1,0,0,0,0,0,1,0,0,0,0,0,4,1,1,0,1,1,1,1,1,1,1,0,1,0,58,70,66,62,73,74,85,88,67,184
1336,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,0,1,0,80,66,74,77,71,1,1,1,91,174
1337,4,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,1,1,1,1,1,1,1,0,1,0,75,70,68,74,68,100,94,63,25,114
1338,2,1,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,53,56,52,51,43,87,27,43,36,153
1339,1,1,0,1,0,1,0,0,0,0,0,1,0,0,5,0,0,1,0,0,0,1,1,1,0,0,0,1,49,43,42,42,46,18,12,1,0,92
1340,4,1,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,1,0,0,0,0,1,1,1,0,0,1,56,62,62,58,58,74,51,58,95,187
1341,4,1,0,1,0,0,0,1,0,0,0,0,0,0,5,1,1,1,1,0,1,1,1,1,1,0,0,1,92,74,100,87,68,96,88,23,80,175
1342,4,1,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,1,1,1,0,0,1,59,41,47,61,64,93,13,61,88,103
1343,3,1,0,0,0,0,0,1,0,0,0,0,0,1,4,1,1,1,1,1,0,1,1,1,1,0,0,1,41,57,51,46,48,69,13,91,70,149
1344,1,1,0,0,0,0,0,1,0,0,0,0,1,0,3,1,0,0,1,0,0,0,1,0,1,1,1,0,66,67,62,58,48,67,57,37,0,128
1345,3,0,1,0,0,1,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,65,68,64,61,52,89,89,56,42,212
1346,2,1,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,1,65,52,50,100,54,73,50,32,57,145
1347,3,0,1,0,0,1,0,0,0,0,0,1,0,0,7,0,0,0,1,0,0,1,1,1,0,0,0,1,52,58,59,52,55,70,73,56,64,164
1348,3,1,0,0,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,1,1,0,0,1,71,64,69,63,52,84,44,49,39,39
1349,4,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,1,1,0,0,1,72,60,64,69,68,97,94,86,52,162
1350,4,1,0,0,0,0,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,1,0,0,0,1,77,77,82,68,70,92,98,99,99,184
1351,3,1,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,1,1,1,1,0,0,1,60,55,57,65,62,60,50,54,71,166
1352,4,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,1,0,1,0,0,0,1,77,74,69,77,54,88,79,71,17,103
1353,4,1,0,0,0,1,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,1,1,1,0,0,0,1,72,70,64,71,71,81,85,14,91,170
1354,3,0,1,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,1,1,0,0,1,58,52,53,48,64,52,52,62,39,149
1355,4,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,1,0,0,0,1,70,87,77,77,59,87,88,88,95,226
1356,1,1,0,1,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,1,0,1,0,1,50,46,46,45,48,9,1,11,78,101
1357,4,1,0,0,0,1,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,56,53,69,73,52,97,38,80,32,180
1358,2,1,0,0,0,1,0,0,0,0,0,1,0,0,3,1,1,0,1,0,0,0,1,1,1,0,0,1,50,46,42,53,50,87,27,14,8,118
1359,2,1,0,0,0,1,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,1,1,1,0,0,0,1,44,47,46,61,45,94,13,45,29,160
1360,2,1,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,1,0,1,0,1,1,1,0,0,0,1,56,44,43,41,54,55,19,29,86,139
1361,3,1,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,1,72,62,58,79,52,77,93,32,10,159
1362,4,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,1,1,0,0,1,72,71,76,85,60,92,55,52,74,52
1363,2,1,0,1,0,0,1,0,0,0,0,0,0,0,3,1,1,1,1,0,1,1,1,0,0,0,1,0,84,57,57,70,70,96,36,54,0,96
1364,2,0,1,0,0,1,0,0,0,0,0,1,0,0,5,0,1,0,1,0,0,0,1,1,0,0,0,1,35,47,44,45,45,18,43,50,62,113
1365,2,1,0,0,0,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,55,51,37,56,53,43,31,22,62,129
1366,2,0,1,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,1,1,1,0,0,0,1,51,46,46,54,49,56,34,6,93,95
1367,3,1,0,0,0,0,1,0,0,0,0,1,0,0,5,0,0,1,0,0,0,1,1,1,0,0,0,1,72,52,59,75,48,95,51,74,33,178
1368,1,1,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,49,55,46,59,46,47,16,32,24,95
1369,3,0,1,0,0,1,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,1,52,62,61,48,54,78,19,40,35,103
1370,3,1,0,0,0,1,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,1,0,1,0,0,0,1,61,54,52,62,52,85,32,47,92,127
1371,1,1,0,0,0,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1,57,58,50,61,49,52,30,9,42,73
1372,4,1,0,1,0,0,1,0,0,0,0,0,1,0,4,0,1,1,0,0,0,1,0,1,0,0,0,1,83,64,69,77,80,96,73,13,76,160
1373,1,1,0,0,0,0,1,0,0,0,0,0,1,0,7,1,1,1,1,0,1,1,1,1,0,0,0,1,56,57,59,61,57,2,6,34,54,103
1374,1,1,0,0,0,0,1,0,0,0,0,1,0,0,5,1,0,0,1,1,0,0,1,1,0,1,0,1,65,36,42,59,45,37,32,3,26,89
1375,3,0,1,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,1,1,0,0,0,1,64,53,50,54,53,61,64,31,67,81
1376,2,0,1,0,0,1,0,0,0,0,0,1,0,0,4,1,0,1,0,0,0,1,1,1,0,1,0,1,44,49,42,47,46,35,49,34,46,155
1377,1,1,0,0,0,0,1,0,0,0,0,0,1,0,3,0,1,0,1,0,0,1,1,1,1,0,0,1,32,40,40,41,46,16,9,5,93,96
1378,1,0,1,1,1,0,1,0,0,0,0,0,1,0,8,1,1,1,1,1,0,1,1,1,1,0,0,1,50,41,35,51,41,13,35,49,32,143
1379,2,0,1,0,0,0,1,0,0,0,0,0,1,0,5,0,1,0,0,0,0,1,1,1,0,0,0,1,41,48,50,47,48,42,16,33,33,145
1380,2,0,1,0,0,0,0,1,0,0,0,0,0,0,3,1,1,1,1,0,0,1,1,1,1,0,0,1,53,62,56,62,60,35,43,51,14,171
1381,3,0,1,0,1,0,1,0,0,0,0,0,1,0,7,0,1,0,1,0,1,0,1,1,1,0,0,1,62,68,58,68,57,93,82,38,33,155
1382,3,0,1,0,0,0,1,0,0,0,0,0,0,0,7,1,1,1,1,1,0,1,1,1,1,0,1,0,53,51,51,53,50,82,66,71,53,171
1383,2,1,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,1,1,0,0,1,50,55,58,54,54,40,39,28,49,106
1384,3,1,0,1,1,0,0,0,1,0,0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,0,1,0,62,55,53,65,71,81,63,12,26,101
1385,1,1,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,1,0,0,0,1,1,1,1,0,0,1,67,62,62,65,62,16,1,4,17,86
1386,4,0,1,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,1,1,1,1,0,1,0,58,66,69,71,73,97,89,63,61,159
1387,3,0,1,0,1,0,1,0,0,0,0,1,0,0,3,1,1,1,1,0,1,1,1,1,1,0,0,1,59,57,59,63,49,58,31,74,38,157
1388,3,1,0,0,0,0,1,0,0,0,0,0,1,0,8,1,1,1,1,0,1,1,1,1,1,0,0,1,67,64,68,68,57,71,59,69,29,146
1389,1,1,0,1,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,0,0,0,1,55,51,48,59,50,37,5,11,49,114
1390,4,1,0,0,1,0,0,1,0,0,0,0,0,0,4,1,1,1,1,0,1,0,1,1,1,0,0,1,84,100,76,100,70,97,100,94,14,171
1391,4,1,0,0,0,0,0,1,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,0,0,1,75,68,69,85,53,99,94,89,70,177
1392,2,0,1,0,1,0,1,0,0,0,0,0,1,0,3,0,1,1,1,0,0,1,1,1,1,0,0,1,60,64,59,64,52,76,57,42,32,150
1393,2,1,0,0,1,0,1,0,0,0,0,0,1,0,3,1,1,1,1,1,0,1,1,1,1,0,0,1,61,79,64,69,49,73,39,43,26,155
1394,4,1,0,0,0,0,1,0,0,0,0,0,0,1,5,0,0,1,1,0,0,1,1,1,1,0,0,1,74,64,66,78,46,72,70,78,82,175
1395,3,0,1,0,0,0,0,1,0,0,0,0,0,0,3,1,1,1,0,0,0,1,1,1,0,0,0,1,74,62,59,64,46,80,45,62,36,139
1396,1,1,0,0,0,0,0,0,1,0,0,0,0,0,4,1,1,1,1,0,0,1,1,1,0,0,0,1,74,52,49,53,40,62,7,22,41,85
1397,3,0,1,0,0,0,1,0,0,0,0,0,1,0,5,1,1,1,1,1,0,1,1,1,1,0,0,1,64,60,55,72,57,55,59,61,68,145
1398,2,1,0,0,0,0,0,1,0,0,0,0,1,0,4,1,1,1,0,0,0,1,1,1,1,0,0,1,60,52,59,61,62,85,21,2,56,114
1399,4,0,1,1,0,0,1,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,1,1,0,0,0,1,74,74,66,79,62,92,87,82,47,191
1400,4,1,0,0,0,1,0,0,0,0,0,1,0,0,6,1,1,1,1,0,1,1,1,1,0,0,0,1,83,64,74,92,55,100,91,95,89,126
1401,3,1,0,0,0,0,1,0,0,0,0,0,0,0,5,1,1,1,1,1,0,1,1,1,1,0,1,0,67,57,50,58,42,84,36,64,79,119
1402,4,0,1,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,1,1,1,0,0,0,1,57,57,57,65,70,89,70,62,66,119
1403,2,0,1,1,1,0,0,1,0,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,0,0,1,0,76,58,62,62,65,86,51,6,13,128
1404,1,0,1,1,0,0,0,0,1,0,0,0,0,0,5,1,1,1,1,1,1,1,1,1,0,0,1,0,47,48,45,53,49,35,7,23,51,157
1405,4,1,0,1,1,0,0,0,1,0,0,0,0,0,5,1,1,1,1,1,1,1,1,1,0,0,1,0,71,57,59,56,50,100,72,45,38,170
1406,4,0,1,0,1,0,0,1,0,0,0,0,0,0,4,1,1,1,0,1,0,0,1,1,0,0,0,1,59,64,45,58,54,94,86,78,60,176
1407,4,1,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,1,1,0,0,0,1,0,1,0,0,1,74,64,59,72,67,79,58,96,81,194
1408,2,1,0,1,1,0,0,0,1,0,0,0,0,1,5,1,1,1,1,1,1,1,1,1,1,0,0,1,70,54,57,75,65,95,76,42,0,136
1409,4,1,0,1,1,0,0,1,0,0,0,0,0,1,3,0,0,0,1,0,0,0,1,1,0,0,0,1,61,67,64,71,59,95,96,25,40,103
1410,3,1,0,1,1,0,0,1,0,0,0,0,1,0,3,1,1,1,1,0,0,0,1,1,1,0,0,1,64,64,66,62,52,65,59,93,34,168
1411,4,1,0,1,0,0,0,1,0,0,0,0,1,0,5,1,1,1,1,0,1,1,1,1,1,0,0,1,72,64,69,77,67,100,44,75,50,148
1412,4,0,1,1,1,0,0,0,1,0,0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,0,1,0,74,67,55,80,67,72,68,87,40,154
1413,4,0,1,0,1,0,0,0,1,0,0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,0,1,0,70,67,68,80,75,94,76,92,28,166
1414,3,1,0,0,0,1,0,0,0,0,0,1,0,0,4,0,1,0,1,1,0,1,1,1,0,0,0,1,57,57,60,62,53,82,77,18,32,123
1415,4,1,0,1,0,0,1,0,0,0,0,0,1,0,4,1,1,1,1,1,0,1,1,1,0,1,0,1,76,60,69,74,71,98,95,48,65,152
1416,4,1,0,0,0,1,0,0,0,0,0,1,0,0,4,1,0,1,1,0,0,0,1,1,1,0,0,1,77,62,61,72,43,100,88,72,42,188
1417,1,0,1,0,0,0,0,1,0,0,0,0,0,1,4,1,0,0,1,0,0,0,1,1,1,0,0,1,54,41,40,50,45,23,29,4,75,106
1418,1,0,1,0,0,0,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,61,48,42,57,50,41,2,31,9,147
1419,4,1,0,1,0,0,0,1,0,0,0,0,0,0,4,1,1,1,1,0,1,1,1,1,0,0,0,1,70,57,66,71,57,85,75,81,83,149
1420,1,0,1,0,0,0,1,0,0,0,0,0,1,0,3,0,1,0,1,0,0,1,1,1,0,0,0,1,58,50,52,50,62,58,27,7,29,131
1421,4,0,1,0,0,0,1,0,0,0,0,0,1,0,5,1,1,1,1,0,0,0,1,1,0,0,0,1,83,74,76,92,80,95,74,92,87,196
1422,3,1,0,1,1,0,1,0,0,0,0,1,0,0,3,1,1,1,0,0,1,1,1,1,1,0,0,1,62,59,60,65,52,90,62,32,37,133
1423,1,1,0,1,0,0,0,1,0,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,0,1,65,64,53,58,42,97,17,5,5,124
1424,4,1,0,1,1,0,1,0,0,0,0,0,1,0,4,0,0,0,1,0,0,1,1,1,1,0,0,1,67,54,50,71,53,90,85,94,92,186
1425,2,0,1,0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,1,1,1,0,0,1,59,54,57,41,40,65,35,11,31,107
1426,4,1,0,1,1,0,0,0,1,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,0,0,1,0,97,74,62,87,90,98,97,83,85,148
1427,4,1,0,1,1,0,0,0,1,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,1,0,87,64,60,91,76,100,97,75,100,118
1428,3,0,1,1,1,0,1,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,1,1,0,0,0,1,55,51,56,58,53,66,56,59,17,127
1429,4,1,0,0,0,0,1,0,0,0,0,0,1,0,8,1,0,1,1,1,0,1,1,1,0,0,0,1,74,67,69,77,67,98,93,91,96,193
1430,4,0,1,0,0,0,1,0,0,0,0,1,0,0,6,1,1,1,1,0,0,0,1,1,0,0,0,1,62,64,66,62,59,69,96,75,95,156
1431,2,1,0,1,0,0,1,0,0,0,0,0,1,0,6,1,1,1,0,0,0,0,1,1,1,0,0,1,62,47,48,58,46,84,40,62,9,91
1432,4,1,0,0,1,0,0,1,0,0,0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,0,1,0,64,70,58,62,59,79,83,72,44,193
1433,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,0,1,0,43,62,50,55,49,24,40,17,6,139
1434,4,1,0,0,1,0,0,1,0,0,0,0,1,0,4,1,0,1,1,0,0,1,1,1,1,0,1,0,60,56,59,71,43,96,86,47,69,197
1435,4,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,1,0,0,1,0,93,67,62,82,78,100,99,74,64,142
1436,4,1,0,0,0,0,0,1,0,0,0,0,0,1,3,1,1,1,0,1,0,1,1,1,0,0,0,1,74,72,64,78,55,99,76,81,94,176
1437,3,1,0,0,0,0,1,0,0,0,0,0,1,0,3,1,1,1,1,0,0,0,1,1,0,0,0,1,72,62,61,66,52,66,86,32,47,187
1438,3,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,0,1,0,66,67,64,72,50,63,81,3,84,167
1439,3,1,0,0,0,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,1,62,56,83,69,52,80,85,61,7,104
1440,3,1,0,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,1,74,54,50,69,65,61,37,33,92,163
1441,2,1,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,1,1,1,0,1,1,0,0,0,0,1,65,68,57,68,48,58,10,29,45,179
1442,1,0,1,0,0,0,0,1,0,0,0,0,0,1,4,1,0,1,1,0,0,1,1,1,1,0,1,0,47,57,55,56,46,31,26,34,23,105
1443,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,0,1,0,47,46,43,38,39,29,16,22,47,108
1444,4,1,0,0,0,0,0,1,0,0,0,0,0,0,5,1,1,1,1,0,0,1,1,1,1,0,1,0,62,64,69,59,60,98,59,77,78,173
1445,2,1,0,0,1,0,0,0,1,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,0,1,55,46,49,48,42,70,66,51,11,123
1446,3,1,0,0,0,0,1,0,0,0,0,0,1,0,3,1,1,1,0,0,0,1,1,1,1,0,0,1,64,47,47,61,49,79,42,52,91,141
1447,3,1,0,0,0,0,0,0,1,0,0,0,1,0,5,1,1,1,0,1,0,0,1,1,0,0,0,1,65,64,69,71,73,55,77,29,51,133
1448,4,1,0,1,0,0,1,0,0,0,0,0,1,0,6,1,1,1,1,0,0,0,1,1,1,0,0,1,69,62,68,79,78,85,81,58,49,154
1449,3,1,0,1,0,0,1,0,0,0,0,0,1,0,6,1,1,1,1,0,0,0,1,1,1,0,1,0,59,72,66,56,75,76,71,57,34,154
1450,3,0,1,0,0,0,1,0,0,0,0,0,1,0,4,1,1,1,0,0,1,1,1,1,0,0,0,1,55,50,52,54,65,85,23,36,36,124
1451,2,0,1,1,1,0,0,0,0,1,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,1,0,59,57,59,63,73,35,13,17,35,141
1452,2,1,0,1,1,0,0,0,1,0,0,0,0,0,4,1,1,1,1,0,1,1,1,1,0,0,1,0,64,55,57,68,57,36,69,10,38,85
1453,2,0,1,1,1,0,0,0,1,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,1,0,50,57,55,51,41,39,16,52,44,148
1454,3,0,1,0,0,0,0,0,1,0,0,0,0,0,5,1,1,0,1,1,1,1,1,1,0,0,1,0,71,64,59,71,71,92,65,23,32,32
1455,2,0,1,0,0,1,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,1,1,0,0,0,1,52,38,40,54,54,52,13,51,62,101
1456,3,0,1,0,0,0,1,0,0,0,0,1,0,0,3,0,1,0,1,0,0,1,1,1,0,0,0,1,54,62,62,66,67,63,84,90,37,140
1457,3,1,0,0,0,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,1,72,54,61,80,49,99,82,1,78,146
1458,3,1,0,0,0,0,1,0,0,0,0,0,1,0,4,1,1,1,0,0,1,0,1,1,0,0,0,1,77,55,66,72,60,94,97,94,0,204
1459,4,1,0,0,0,0,1,0,0,0,0,0,1,0,8,0,1,1,0,0,0,0,1,1,0,0,0,1,54,70,62,78,62,90,72,75,98,152
1460,4,0,1,0,0,0,1,0,0,0,0,0,1,0,4,1,1,1,1,0,0,1,1,1,1,0,0,1,69,79,74,74,60,95,98,97,90,195
1461,2,0,1,0,0,0,1,0,0,0,0,0,1,0,5,0,1,1,0,0,0,1,1,1,0,0,0,1,52,57,50,39,60,43,43,45,23,102
1462,1,0,1,0,0,0,1,0,0,0,0,0,1,0,3,1,1,1,1,1,1,1,1,1,1,0,0,1,47,47,42,36,55,13,3,5,66,79
1463,1,1,0,0,0,0,1,0,0,0,0,0,1,0,4,1,1,1,1,1,1,1,1,1,1,1,0,1,47,48,48,48,53,52,20,4,70,150
1464,2,1,0,0,1,0,1,0,0,0,0,1,0,0,4,1,1,1,0,0,1,1,1,1,0,0,1,0,51,53,48,60,43,63,28,53,30,117
1465,1,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,0,1,1,1,0,0,0,1,66,39,47,71,46,58,15,3,23,122
1466,2,1,0,1,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,0,0,1,1,1,1,0,1,0,59,52,50,68,53,63,40,48,9,171
1467,4,1,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,1,1,0,0,0,1,1,0,0,1,0,70,59,60,66,49,92,59,81,84,115
1468,1,0,1,0,0,0,1,0,0,0,0,0,1,0,5,1,1,1,1,0,1,0,1,1,1,0,0,1,64,47,53,59,45,54,6,18,3,119
1469,2,0,1,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,1,1,1,0,0,0,1,54,67,57,64,55,42,58,64,5,140
1470,2,0,1,0,1,0,1,0,0,0,0,0,1,0,8,1,1,1,0,0,0,1,1,1,0,0,0,1,54,53,43,51,54,54,36,9,75,184
1471,3,1,0,0,0,0,1,0,0,0,0,0,1,0,5,1,1,1,1,0,0,1,1,1,0,0,0,1,56,52,50,68,59,91,67,48,19,159
1472,2,1,0,0,0,0,1,0,0,0,0,0,1,0,9,1,1,1,1,0,0,1,1,1,1,0,0,1,47,45,44,54,49,78,35,20,2,137
1473,3,1,0,0,0,0,1,0,0,0,0,0,1,0,4,1,0,1,1,0,1,1,1,1,1,0,0,1,54,47,50,56,58,77,45,61,71,129
1474,3,0,1,0,1,0,1,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,1,1,1,0,0,1,53,64,52,55,60,66,29,43,36,158
1475,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,51,55,65,53,86,48,6,76,146
1476,1,0,1,0,0,1,0,0,0,0,0,1,0,0,5,0,1,1,0,0,0,0,1,1,0,0,0,1,43,68,60,46,57,25,45,15,33,118
1477,3,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,1,0,1,1,0,1,1,1,1,0,1,0,51,46,48,48,42,64,46,49,51,139
1478,2,1,0,1,1,0,1,0,0,0,0,0,1,0,2,1,1,1,1,1,0,1,1,1,1,0,0,1,66,43,45,61,60,23,38,43,51,113
1479,3,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,0,1,1,1,1,0,0,1,75,64,60,64,60,90,47,7,42,109
1480,2,1,0,0,0,1,0,0,0,0,0,0,1,0,3,0,1,0,1,0,0,1,1,1,0,0,0,1,51,52,50,53,45,68,82,6,57,92
1481,2,1,0,0,0,0,0,1,0,0,0,0,0,1,3,0,1,1,0,0,0,0,1,1,0,0,0,1,60,58,65,58,52,97,72,63,0,100
1482,2,1,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,1,1,1,1,0,0,1,56,53,46,40,52,72,45,40,10,140
1483,3,1,0,0,0,0,0,0,1,0,0,0,0,1,3,0,1,1,0,0,0,0,1,1,1,0,0,1,62,46,60,63,58,98,45,5,68,68
1484,4,1,0,1,1,0,1,0,0,0,0,0,0,0,4,1,1,1,1,0,1,0,1,1,1,0,0,1,55,59,59,56,48,71,59,48,100,138
1485,4,1,0,1,0,0,1,0,0,0,0,0,0,0,3,1,0,1,1,1,0,1,1,1,1,0,0,1,70,67,60,62,54,98,67,81,67,67
1486,2,0,1,0,0,0,0,1,0,0,0,0,0,0,3,1,1,0,1,1,0,1,1,1,0,0,0,1,41,56,49,53,52,25,27,49,35,133
1487,3,0,1,1,0,0,1,0,0,0,0,0,0,0,3,1,1,1,1,0,0,1,1,1,1,0,0,1,70,48,57,81,60,72,55,52,58,159
1488,3,1,0,0,0,0,1,0,0,0,0,0,1,0,4,0,1,1,1,1,1,1,1,1,1,0,0,1,51,62,71,64,41,94,67,59,34,155
1489,3,0,1,0,0,0,1,0,0,0,0,0,1,0,5,1,1,0,1,0,1,1,1,1,1,0,0,1,67,59,64,75,65,91,97,35,7,151
1490,3,1,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,1,58,69,74,72,70,82,75,78,12,156
1491,4,1,0,0,0,0,1,0,0,0,0,0,1,0,5,0,1,0,1,0,0,1,1,1,0,0,0,1,59,70,66,65,48,91,74,89,70,159
1492,3,1,0,0,0,0,1,0,0,0,0,0,0,1,6,1,1,1,1,0,0,1,1,1,0,0,0,1,69,64,57,72,55,92,32,21,74,89
1493,3,0,1,1,1,0,0,0,1,0,0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,0,1,0,74,62,59,72,73,96,59,59,22,127
1494,2,1,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,1,1,0,0,1,1,1,1,0,1,0,60,49,40,52,57,44,8,4,79,133
1495,2,0,1,0,0,0,0,1,0,0,0,0,1,0,5,0,1,1,0,0,1,1,1,1,0,0,0,1,53,48,44,45,55,61,45,39,54,140
1496,3,1,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,0,1,1,0,1,1,1,0,0,0,1,82,55,69,81,54,100,82,70,0,182
1497,3,1,0,0,0,0,1,0,0,0,0,1,0,0,7,0,1,1,0,0,0,1,1,1,0,0,0,1,67,57,55,65,50,71,75,39,18,144
1498,4,1,0,0,1,0,1,0,0,0,0,0,1,0,6,1,1,1,0,0,0,0,1,1,1,0,0,1,62,57,60,65,70,93,69,64,50,146
1499,2,1,0,0,0,0,1,0,0,0,0,1,0,0,3,1,1,1,1,1,1,1,1,1,0,0,0,1,51,52,47,51,42,47,28,43,49,87
1500,1,1,0,0,0,1,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,1,1,0,0,0,1,60,36,48,56,59,67,7,11,27,121
1501,2,1,0,1,1,0,1,0,0,0,0,0,1,0,3,1,1,1,1,0,1,1,1,1,1,0,1,0,52,49,48,50,59,90,44,61,15,140
1502,2,1,0,0,0,0,1,0,0,0,0,0,1,0,4,0,1,1,0,0,0,0,1,1,1,0,1,0,49,58,55,53,50,28,56,54,65,144
1503,1,1,0,0,0,0,1,0,0,0,0,0,1,0,4,1,1,1,1,0,0,0,1,1,1,0,1,0,47,48,44,46,40,44,23,14,41,111
